2012-07-13	20
2012-07-16	21
2012-07-17	31
2012-07-18	28
2012-07-19	30
2012-07-20	29
2012-07-23	28
2012-07-24	33
2012-07-25	29
2012-07-26	38
2012-07-27	24
2012-07-30	32
2012-07-31	24
2012-08-01	29
2012-08-02	29
2012-08-03	28
2012-08-06	23
2012-08-07	24
2012-08-08	24
2012-08-09	27
2012-08-10	26
2012-08-13	21
2012-08-14	24
2012-08-15	24
2012-08-16	25
2012-08-17	27
2012-08-20	26
2012-08-21	28
2012-08-22	24
2012-08-23	26
2012-08-24	18
2012-08-27	26
2012-08-28	25
2012-08-29	27
2012-08-30	22
2012-08-31	27
2012-09-03	15
2012-09-04	23
2012-09-05	21
2012-09-06	19
2012-09-07	23
2012-09-10	21
2012-09-11	23
2012-09-12	28
2012-09-13	25
2012-09-14	26
2012-09-17	28
2012-09-18	29
2012-09-19	31
2012-09-20	27
2012-09-21	25
2012-09-24	30
2012-09-25	22
2012-09-26	22
2012-09-27	66
2012-09-28	23
2012-10-01	22
2012-10-02	29
2012-10-03	24
2012-10-04	24
2012-10-05	28
2012-10-08	19
2012-10-09	24
2012-10-10	28
2012-10-11	28
2012-10-12	24
2012-10-15	28
2012-10-16	27
2012-10-17	31
2012-10-18	32
2012-10-19	58
2012-10-22	29
2012-10-23	30
2012-10-24	66
2012-10-25	26
2012-10-26	27
2012-10-29	20
2012-10-30	28
2012-10-31	39
2012-11-01	33
2012-11-02	30
2012-11-05	32
2012-11-06	48
2012-11-07	48
2012-11-08	33
2012-11-09	65
2012-11-12	25
2012-11-13	50
2012-11-14	55
2012-11-15	28
2012-11-16	32
2012-11-19	25
2012-11-20	30
2012-11-21	20
2012-11-22	11
2012-11-23	11
2012-11-26	33
2012-11-27	33
2012-11-28	34
2012-11-29	40
2012-11-30	35
2012-12-03	35
2012-12-04	37
2012-12-05	44
2012-12-06	37
2012-12-07	34
2012-12-10	30
2012-12-11	43
2012-12-12	36
2012-12-13	49
2012-12-14	34
2012-12-17	33
2012-12-18	71
2012-12-19	27
2012-12-20	32
2012-12-21	30
2012-12-24	8
2012-12-25	6
2012-12-26	12
2012-12-27	12
2012-12-28	12
2012-12-31	10000
2013-01-01	10000
2013-01-02	17
2013-01-03	25
2013-01-04	26
2013-01-07	29
2013-01-08	37
2013-01-09	38
2013-01-10	33
2013-01-11	35
2013-01-14	42
2013-01-15	41
2013-01-16	43
2013-01-17	34
2013-01-18	31
2013-01-21	30
2013-01-22	91
2013-01-23	40
2013-01-24	30
2013-01-25	35
2013-01-28	42
2013-01-29	36
2013-01-30	34
2013-01-31	38
2013-02-01	33
2013-02-04	43
2013-02-05	42
2013-02-06	37
2013-02-07	45
2013-02-08	24
2013-02-11	39
2013-02-12	41
2013-02-13	34
2013-02-14	43
2013-02-15	38
2013-02-18	29
2013-02-19	37
2013-02-20	47
2013-02-21	42
2013-02-22	38
2013-02-25	36
2013-02-26	43
2013-02-27	38
2013-02-28	45
2013-03-01	36
2013-03-04	41
2013-03-05	44
2013-03-06	35
2013-03-07	50
2013-03-08	46
2013-03-11	63
2013-03-12	57
2013-03-13	50
2013-03-14	50
2013-03-15	41
2013-03-18	36
2013-03-19	50
2013-03-20	50
2013-03-21	41
2013-03-22	40
2013-03-25	47
2013-03-26	51
2013-03-27	44
2013-03-28	47
2013-03-29	35
2013-04-01	44
2013-04-02	36
2013-04-03	52
2013-04-04	45
2013-04-05	57
2013-04-08	52
2013-04-09	49
2013-04-10	43
2013-04-11	50
2013-04-12	43
2013-04-15	35
2013-04-16	41
2013-04-17	46
2013-04-18	45
2013-04-19	23
2013-04-22	54
2013-04-23	50
2013-04-24	52
2013-04-25	42
2013-04-26	42
2013-04-29	40
2013-04-30	45
2013-05-01	44
2013-05-02	46
2013-05-03	50
2013-05-06	48
2013-05-07	55
2013-05-08	43
2013-05-09	40
2013-05-10	45
2013-05-13	47
2013-05-14	50
2013-05-15	53
2013-05-16	41
2013-05-17	42
2013-05-20	62
2013-05-21	59
2013-05-22	60
2013-05-23	68
2013-05-24	59
2013-05-27	35
2013-05-28	51
2013-05-29	52
2013-05-30	50
2013-05-31	50
2013-06-03	53
2013-06-04	49
2013-06-05	49
2013-06-06	40
2013-06-07	34
2013-06-10	49
2013-06-11	52
2013-06-12	50
2013-06-13	47
2013-06-14	43
2013-06-17	50
2013-06-18	42
2013-06-19	47
2013-06-20	56
2013-06-21	51
2013-06-24	55
2013-06-25	56
2013-06-26	55
2013-06-27	61
2013-06-28	59
2013-07-01	49
2013-07-02	59
2013-07-03	63
2013-07-04	25
2013-07-05	51
2013-07-08	49
2013-07-09	57
2013-07-10	53
2013-07-11	47
2013-07-12	43
2013-07-15	57
2013-07-16	49
2013-07-17	49
2013-07-18	68
2013-07-19	56
2013-07-22	59
2013-07-23	57
2013-07-24	66
2013-07-25	58
2013-07-26	69
2013-07-29	60
2013-07-30	64
2013-07-31	52
2013-08-01	57
2013-08-02	49
2013-08-05	64
2013-08-06	55
2013-08-07	64
2013-08-08	49
2013-08-09	50
2013-08-12	54
2013-08-13	53
2013-08-14	54
2013-08-15	51
2013-08-16	40
2013-08-26	54
2013-08-27	56
2013-08-28	44
2013-08-29	49
2013-08-30	41
2013-09-02	30
2013-09-03	49
2013-09-04	43
2013-09-05	45
2013-09-06	49
2013-09-09	54
2013-09-10	54
2013-09-11	55
2013-09-12	51
2013-09-13	50
2013-09-16	51
2013-09-17	55
2013-09-18	57
2013-09-19	62
2013-09-20	55
2013-09-23	58
2013-09-24	56
2013-09-25	54
2013-09-26	62
2013-09-27	61
2013-09-30	53
2013-10-01	65
2013-10-02	68
2013-10-03	63
2013-10-04	67
2013-10-07	61
2013-10-08	60
2013-10-09	58
2013-10-10	62
2013-10-11	61
2013-10-14	47
2013-10-15	59
2013-10-16	53
2013-10-17	28
2013-10-21	59
2013-10-22	61
2013-10-23	54
2013-10-24	55
2013-10-25	57
2013-10-28	59
2013-10-29	66
2013-10-30	60
2013-10-31	66
2013-11-01	67
2013-11-04	67
2013-11-05	70
2013-11-06	73
2013-11-07	74
2013-11-08	66
2013-11-11	64
2013-11-12	68
2013-11-13	61
2013-11-14	59
2013-11-15	64
2013-11-18	72
2013-11-19	58
2013-11-20	44
2013-11-21	55
2013-11-22	68
2013-11-25	58
2013-11-26	50
2013-11-27	42
2013-11-28	20
2013-11-29	19
2013-12-02	47
2013-12-03	50
2013-12-04	56
2013-12-05	61
2013-12-06	52
2013-12-09	65
2013-12-10	56
2013-12-11	62
2013-12-12	57
2013-12-13	60
2013-12-16	58
2013-12-17	57
2013-12-18	61
2013-12-19	59
2013-12-20	48
2013-12-23	26
2013-12-24	18
2013-12-25	10
2013-12-26	18
2013-12-27	16
2013-12-30	24
2013-12-31	24
2014-01-01	14
2014-01-02	35
2014-01-03	33
2014-01-06	49
2014-01-07	65
2014-01-08	72
2014-01-09	72
2014-01-10	68
2014-01-13	53
2014-01-14	66
2014-01-15	70
2014-01-16	73
2014-01-17	76
2014-01-20	56
2014-01-21	65
2014-01-22	73
2014-01-23	88
2014-01-24	74
2014-01-27	72
2014-01-28	75
2014-01-29	78
2014-01-30	83
2014-01-31	81
2014-02-03	78
2014-02-04	81
2014-02-05	80
2014-02-06	84
2014-02-07	81
2014-02-10	78
2014-02-11	81
2014-02-12	82
2014-02-13	77
2014-02-14	66
2014-02-17	63
2014-02-18	65
2014-02-19	72
2014-02-20	66
2014-02-21	75
2014-02-24	75
2014-02-25	74
2014-02-26	75
2014-02-27	69
2014-02-28	78
2014-03-03	69
2014-03-04	74
2014-03-05	62
2014-03-06	71
2014-03-07	58
2014-03-10	57
2014-03-11	68
2014-03-12	76
2014-03-13	72
2014-03-14	58
2014-03-17	63
2014-03-18	66
2014-03-19	75
2014-03-20	71
2014-03-21	76
2014-03-24	70
2014-03-25	68
2014-03-26	71
2014-03-27	70
2014-03-28	67
2014-03-31	79
2014-04-01	81
2014-04-02	80
2014-04-03	81
2014-04-04	78
2014-04-07	86
2014-04-08	76
2014-04-09	85
2014-04-10	85
2014-04-11	80
2014-04-15	80
2014-04-16	74
2014-04-17	75
2014-04-18	81
2014-04-21	64
2014-04-22	68
2014-04-23	72
2014-04-24	68
2014-04-25	59
2014-04-28	69
2014-04-29	73
2014-04-30	70
2014-05-01	71
2014-05-02	79
2014-05-05	77
2014-05-06	91
2014-05-07	79
2014-05-08	75
2014-05-09	68
2014-05-12	63
2014-05-13	66
2014-05-14	70
2014-05-15	58
2014-05-16	61
2014-05-19	68
2014-05-20	67
2014-05-21	81
2014-05-22	79
2014-05-23	69
2014-05-26	44
2014-05-27	69
2014-05-28	79
2014-05-29	91
2014-05-30	77
2014-06-02	76
2014-06-03	87
2014-06-04	88
2014-06-05	79
2014-06-06	81
2014-06-09	78
2014-06-10	77
2014-06-11	78
2014-06-12	78
2014-06-13	76
2014-06-16	68
2014-06-17	77
2014-06-18	80
2014-06-19	76
2014-06-20	76
2014-06-23	81
2014-06-24	83
2014-06-25	85
2014-06-26	78
2014-06-27	67
2014-06-30	85
2014-07-01	89
2014-07-02	89
2014-07-03	85
2014-07-04	45
2014-07-07	85
2014-07-08	91
2014-07-09	90
2014-07-10	90
2014-07-11	74
2014-07-14	78
2014-07-15	83
2014-07-16	81
2014-07-17	93
2014-07-18	79
2014-07-21	91
2014-07-22	87
2014-07-23	91
2014-07-24	101
2014-07-25	82
2014-07-28	85
2014-07-29	91
2014-07-30	89
2014-07-31	76
2014-08-01	82
2014-08-04	91
2014-08-05	94
2014-08-06	80
2014-08-07	89
2014-08-08	72
2014-08-11	92
2014-08-12	63
2014-08-13	72
2014-08-14	65
2014-08-15	56
2014-08-18	63
2014-08-19	72
2014-08-20	73
2014-08-21	67
2014-08-22	60
2014-08-25	38
2014-08-26	49
2014-08-27	61
2014-08-28	61
2014-08-29	48
2014-09-01	39
2014-09-02	61
2014-09-03	71
2014-09-04	55
2014-09-05	61
2014-09-08	67
2014-09-09	73
2014-09-10	89
2014-09-11	82
2014-09-12	63
2014-09-15	70
2014-09-16	80
2014-09-17	81
2014-09-18	65
2014-09-19	71
2014-09-22	61
2014-09-23	76
2014-09-24	73
2014-09-25	74
2014-09-26	73
2014-09-29	66
2014-09-30	77
2014-10-01	82
2014-10-02	73
2014-10-03	75
2014-10-06	79
2014-10-07	91
2014-10-08	94
2014-10-09	76
2014-10-10	73
2014-10-13	54
2014-10-14	73
2014-10-15	92
2014-10-16	82
2014-10-17	88
2014-10-20	90
2014-10-21	84
2014-10-22	95
2014-10-23	95
2014-10-24	91
2014-10-27	82
2014-10-28	86
